Date,asset,spd,carry,endo
2017-02-03,CHF,0.006324369822571041,-1.397759726860078e-4,0.0061845938498850325
2017-02-10,CHF,-0.009421739536685918,-1.309060756341582e-4,-0.009552645612320077
2017-02-17,CHF,-1.9950124754446272e-4,-1.3768401259790574e-4,-3.3718526014236847e-4
2017-02-24,CHF,-0.004875388991435142,-1.4138383741585587e-4,-0.0050167728288509975
2017-03-03,CHF,-3.9694353999414084e-4,-2.0044485781352356e-4,-5.973883978076644e-4
2017-03-10,CHF,-0.0029720647991795714,-2.033210477161869e-4,-0.003175385846895758
2017-03-17,CHF,0.012642645124502978,-2.329825434481749e-4,0.012409662581054803
2017-03-24,CHF,0.0068355714490353795,-2.2498402268948393e-4,0.0066105874263458955
2017-03-31,CHF,-0.011233819242929502,-1.7426799217541537e-4,-0.011408087235104917
2017-04-07,CHF,-0.006462218641080233,-1.6196863042285906e-4,-0.006624187271503092
2017-04-14,CHF,0.003573914257776401,-1.8071180694607085e-4,0.00339320245083033
2017-04-21,CHF,0.009191792161896258,-1.8511891143523435e-4,0.009006673250461023
2017-04-28,CHF,0.0017077707701723295,-1.9294546699541638e-4,0.001514825303176913
2017-05-05,CHF,0.006961638366556563,-1.646451088828455e-4,0.006796993257673718
2017-05-12,CHF,-0.013275866310891398,-1.6315166554439295e-4,-0.013439017976435791
2017-05-19,CHF,0.028373572243591084,-1.7271558849878718e-4,0.028200856655092296
2017-05-26,CHF,-0.0012326657955279638,-1.7729553983777905e-4,-0.001409961335365743
2017-06-02,CHF,0.011356719210091359,-2.2262986077928318e-4,0.011134089349312076
2017-06-09,CHF,-0.006520074844457088,-2.3080256810760407e-4,-0.006750877412564692
2017-06-16,CHF,-0.004015036021172324,-2.3014083877220397e-4,-0.004245176859944528
2017-06-23,CHF,0.004118197933885664,-2.2432249353595196e-4,0.0038938754403497118
2017-06-30,CHF,0.011830773109716315,-1.8236192602552771e-4,0.011648411183690787
2017-07-07,CHF,-0.006347906221699583,-1.7941122463028573e-4,-0.006527317446329868
2017-07-14,CHF,5.188067561244791e-4,-1.8302201330467168e-4,3.3578474281980745e-4
2017-07-21,CHF,0.01864709383295464,-1.8915802623769434e-4,0.018457935806716945
2017-07-28,CHF,-0.024029572410872765,-0.00017803309159468984,-0.024207605502467457
2017-08-04,CHF,-0.004120743443055432,-1.7120211556184218e-4,-0.004291945558617274
2017-08-11,CHF,0.011269181031832404,-1.8166303477755392e-4,0.01108751799705485
2017-08-18,CHF,-0.0029069787913092587,-1.8197364997425108e-4,-0.00308895244128351
2017-08-25,CHF,0.007910116181917295,-1.846140817294097e-4,0.007725502100187886
2017-09-01,CHF,-0.008117434519966764,NA,NA
2007-01-05,CZK,NA,4.786099136111542e-4,NA
2007-01-12,CZK,-0.011923870523794289,4.8048562872908405e-4,-0.011443384895065205
2007-01-19,CZK,0.003946412169520297,4.8048562872908405e-4,0.004426897798249381
2007-01-26,CZK,-0.015587471116303764,4.823611609128646e-4,-0.015105109955390899
2007-02-02,CZK,7.945347452826823e-4,4.823611609128646e-4,0.0012768959061955469
2007-02-09,CZK,0.0019177489580104456,4.823611609128646e-4,0.00240011011892331
2007-02-16,CZK,0.009797696047478155,4.823611609128646e-4,0.01028005720839102
2007-02-23,CZK,-2.556433278231296e-4,4.823611609128646e-4,2.2671783308973498e-4
2007-03-02,CZK,0.007229643982375578,4.823611609128646e-4,0.007712005143288442
2007-03-09,CZK,-0.006127587396254075,4.8048562872908405e-4,-0.005647101767524991
2007-03-16,CZK,0.02723149493654109,4.823611609128646e-4,0.027713856097453953
2007-03-23,CZK,-0.005578216567056149,4.823611609128646e-4,-0.005095855406143285
2007-03-30,CZK,0.0029902505901628906,4.823611609128646e-4,0.003472611751075755
2007-04-06,CZK,0.005034060985820155,4.823611609128646e-4,0.005516422146733019
2007-04-13,CZK,0.01014479114176181,4.823611609128646e-4,0.010627152302674676
2007-04-20,CZK,9.106365881725864e-4,4.842365101981405e-4,0.001394873098370727
2007-04-27,CZK,6.156337222384956e-4,4.842365101981405e-4,0.001099870232436636
2007-05-04,CZK,-0.005425833833560212,4.842365101981405e-4,-0.004941597323362071
2007-05-11,CZK,-0.00788300214426041,4.936105143958295e-4,-0.007389391629864579
2007-05-18,CZK,0.001067601278156971,4.898614610198285e-4,0.0015574627391767995
2007-05-25,CZK,-0.009923392634075157,5.011064292170317e-4,-0.009422286204858125
2007-06-01,CZK,0.0029781081352253658,5.254479932479419e-4,0.0035035561284733076
2007-06-08,CZK,-0.012414122061548127,5.291901160911569e-4,-0.011884931945456971
2007-06-15,CZK,-0.0020697479340392455,5.32931510894827e-4,-0.0015368164231444185
2007-06-22,CZK,0.001477954124026848,5.36672177942481e-4,0.002014626301969329
2007-06-29,CZK,0.0038576483282710683,5.36672177942481e-4,0.0043943205062135495
2007-07-06,CZK,0.00978112926509711,5.32931510894827e-4,0.010314060775991937
2007-07-13,CZK,0.02643028215706833,5.32931510894827e-4,0.026963213667963157
2007-07-20,CZK,0.0022605071789705278,5.591009131867826e-4,0.0028196080921573104
2007-07-27,CZK,-0.006917064627117053,5.777715643918585e-4,-0.006339293062725195
2007-08-03,CZK,0.00837295080556455,5.777715643918585e-4,0.008950722369956409
2007-08-10,CZK,-0.005015583256047229,5.777715643918585e-4,-0.004437811691655371
2007-08-17,CZK,-0.005379013449049896,5.759053147683583e-4,-0.004803108134281538
2007-08-24,CZK,0.015539005280697182,5.815035203963566e-4,0.016120508801093537
2007-08-31,CZK,-0.001945789458877023,6.225073082778154e-4,-0.0013232821505992076
2007-09-07,CZK,0.014689050714613572,6.28091966145143e-4,0.015317142680758716
2007-09-14,CZK,0.013342915765607977,6.336750026863107e-4,0.013976590768294288
2007-09-21,CZK,0.011110009615422634,6.318141705951691e-4,0.011741823786017803
2007-09-28,CZK,0.011788764876048408,6.318141705951691e-4,0.012420579046643577
2007-10-05,CZK,-0.01012925149055155,6.336750026863107e-4,-0.009495576487865238
2007-10-12,CZK,0.005397055521261684,6.336750026863107e-4,0.006030730523947995
2007-10-19,CZK,0.019054141851961415,6.355356547345829e-4,0.019689677506695997
2007-10-26,CZK,0.01997074043671887,6.336750026863107e-4,0.02060441543940518
2007-11-02,CZK,0.003597029621272174,6.355356547345829e-4,0.004232565276006757
2007-11-09,CZK,0.02640372450027373,6.448362155536896e-4,0.027048560715827417
2007-11-16,CZK,-0.003555534801471971,6.42976463196857e-4,-0.002912558338275114
2007-11-23,CZK,0.0067912913202339276,6.466957880766801e-4,0.007437987108310608
2007-11-30,CZK,0.006681551713742628,7.061073641377295e-4,0.007387659077880358
2007-12-07,CZK,0.005974375023433343,7.394458918125026e-4,0.006713820915245845
2007-12-14,CZK,-0.02668448853048533,7.597910210521278e-4,-0.0259246975094332
2007-12-21,CZK,-0.007163572777096228,7.61639511391422e-4,-0.006401933265704806
2007-12-28,CZK,0.019559119634924738,7.431466075424714e-4,0.02030226624246721
2008-01-04,CZK,0.020451638987061926,7.023995131224714e-4,0.021154038500184397
2008-01-11,CZK,0.01081275700102724,6.931267566718162e-4,0.011505883757699056
2008-01-18,CZK,-0.02268208275940209,6.931267566718162e-4,-0.02198895600273027
2008-01-25,CZK,0.016787261765775163,6.949816656899614e-4,0.017482243431465126
